kode_kabupaten_kota,nama_kabupaten_kota,jumlah,jenis_sarana,tahun
3218,KABUPATEN PANGANDARAN,1,Museum,2020
3218,KABUPATEN PANGANDARAN,0,Bioskop,2020
3218,KABUPATEN PANGANDARAN,2,Billiard,2020
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2020
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2020
3218,KABUPATEN PANGANDARAN,4,KARAOKE/BAR,2020
3218,KABUPATEN PANGANDARAN,5,PANTI PIJAT,2020
3218,KABUPATEN PANGANDARAN,2,Wisata Tirta,2020
3218,KABUPATEN PANGANDARAN,2,Bar,2021
3218,KABUPATEN PANGANDARAN,0,PUB,2021
3218,KABUPATEN PANGANDARAN,0,Bioskop,2021
3218,KABUPATEN PANGANDARAN,2,Billiard,2021
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2021
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2021
3218,KABUPATEN PANGANDARAN,4,KARAOKE/BAR,2021
3218,KABUPATEN PANGANDARAN,0,PANTI PIJAT,2021
3218,KABUPATEN PANGANDARAN,8,Wisata Tirta,2021
3271,KOTA BOGOR,0,Bar,2014
3271,KOTA BOGOR,0,PUB,2014
3271,KOTA BOGOR,5,Museum,2014
3271,KOTA BOGOR,5,Bioskop,2014
3271,KOTA BOGOR,28,Billiard,2014
3271,KOTA BOGOR,0,DISKOTIK,2014
3271,KOTA BOGOR,0,NIGHT CLUB,2014
3271,KOTA BOGOR,0,KARAOKE/BAR,2014
3271,KOTA BOGOR,0,PANTI PIJAT,2014
3271,KOTA BOGOR,0,Wisata Tirta,2014
3271,KOTA BOGOR,0,Bar,2015
3271,KOTA BOGOR,0,PUB,2015
3271,KOTA BOGOR,3,Museum,2015
3271,KOTA BOGOR,5,Bioskop,2015
3271,KOTA BOGOR,28,Billiard,2015
3271,KOTA BOGOR,0,DISKOTIK,2015
3271,KOTA BOGOR,0,NIGHT CLUB,2015
3271,KOTA BOGOR,0,KARAOKE/BAR,2015
3271,KOTA BOGOR,0,PANTI PIJAT,2015
3271,KOTA BOGOR,0,Wisata Tirta,2015
3271,KOTA BOGOR,0,Bar,2016
3271,KOTA BOGOR,0,PUB,2016
3271,KOTA BOGOR,7,Museum,2016
3271,KOTA BOGOR,4,Bioskop,2016
3271,KOTA BOGOR,13,Billiard,2016
3271,KOTA BOGOR,0,DISKOTIK,2016
3271,KOTA BOGOR,0,NIGHT CLUB,2016
3271,KOTA BOGOR,7,KARAOKE/BAR,2016
3271,KOTA BOGOR,0,PANTI PIJAT,2016
3271,KOTA BOGOR,16,Wisata Tirta,2016
3271,KOTA BOGOR,0,Bar,2017
3271,KOTA BOGOR,0,PUB,2017
3271,KOTA BOGOR,7,Museum,2017
3271,KOTA BOGOR,4,Bioskop,2017
3271,KOTA BOGOR,13,Billiard,2017
3271,KOTA BOGOR,0,DISKOTIK,2017
3271,KOTA BOGOR,0,NIGHT CLUB,2017
3271,KOTA BOGOR,7,KARAOKE/BAR,2017
3271,KOTA BOGOR,0,PANTI PIJAT,2017
3271,KOTA BOGOR,16,Wisata Tirta,2017
3271,KOTA BOGOR,0,Bar,2018
3271,KOTA BOGOR,0,PUB,2018
3271,KOTA BOGOR,7,Museum,2018
3271,KOTA BOGOR,4,Bioskop,2018
3271,KOTA BOGOR,14,Billiard,2018
3271,KOTA BOGOR,0,DISKOTIK,2018
3271,KOTA BOGOR,0,NIGHT CLUB,2018
3271,KOTA BOGOR,0,KARAOKE/BAR,2018
3271,KOTA BOGOR,0,PANTI PIJAT,2018
3271,KOTA BOGOR,0,Wisata Tirta,2018
3271,KOTA BOGOR,0,Bar,2019
3271,KOTA BOGOR,0,PUB,2019
3271,KOTA BOGOR,7,Museum,2019
3271,KOTA BOGOR,4,Bioskop,2019
3271,KOTA BOGOR,14,Billiard,2019
3271,KOTA BOGOR,0,DISKOTIK,2019
3271,KOTA BOGOR,0,NIGHT CLUB,2019
3271,KOTA BOGOR,0,KARAOKE/BAR,2019
3271,KOTA BOGOR,0,PANTI PIJAT,2019
3271,KOTA BOGOR,0,Wisata Tirta,2019
3271,KOTA BOGOR,0,Bar,2020
3271,KOTA BOGOR,0,PUB,2020
3271,KOTA BOGOR,7,Museum,2020
3271,KOTA BOGOR,8,Bioskop,2020
3271,KOTA BOGOR,14,Billiard,2020
3271,KOTA BOGOR,0,DISKOTIK,2020
3271,KOTA BOGOR,0,NIGHT CLUB,2020
3271,KOTA BOGOR,0,KARAOKE/BAR,2020
3271,KOTA BOGOR,0,PANTI PIJAT,2020
3271,KOTA BOGOR,0,Wisata Tirta,2020
3271,KOTA BOGOR,0,Bar,2021
3271,KOTA BOGOR,0,PUB,2021
3271,KOTA BOGOR,8,Bioskop,2021
3271,KOTA BOGOR,13,Billiard,2021
3271,KOTA BOGOR,0,DISKOTIK,2021
3271,KOTA BOGOR,0,NIGHT CLUB,2021
3271,KOTA BOGOR,13,KARAOKE/BAR,2021
3271,KOTA BOGOR,0,PANTI PIJAT,2021
3271,KOTA BOGOR,12,Wisata Tirta,2021
3272,KOTA SUKABUMI,0,Bar,2014
3272,KOTA SUKABUMI,0,PUB,2014
3272,KOTA SUKABUMI,3,Museum,2014
3272,KOTA SUKABUMI,0,Bioskop,2014
3272,KOTA SUKABUMI,5,Billiard,2014
3272,KOTA SUKABUMI,1,DISKOTIK,2014
3272,KOTA SUKABUMI,0,NIGHT CLUB,2014
3272,KOTA SUKABUMI,11,KARAOKE/BAR,2014
3272,KOTA SUKABUMI,0,PANTI PIJAT,2014
3272,KOTA SUKABUMI,0,Wisata Tirta,2014
3272,KOTA SUKABUMI,0,Bar,2015
3272,KOTA SUKABUMI,0,PUB,2015
3272,KOTA SUKABUMI,0,Museum,2015
3272,KOTA SUKABUMI,0,Bioskop,2015
3272,KOTA SUKABUMI,2,Billiard,2015
3272,KOTA SUKABUMI,1,DISKOTIK,2015
3272,KOTA SUKABUMI,0,NIGHT CLUB,2015
3272,KOTA SUKABUMI,10,KARAOKE/BAR,2015
3272,KOTA SUKABUMI,0,PANTI PIJAT,2015
3272,KOTA SUKABUMI,0,Wisata Tirta,2015
3272,KOTA SUKABUMI,0,Bar,2016
3272,KOTA SUKABUMI,0,PUB,2016
3272,KOTA SUKABUMI,3,Museum,2016
3272,KOTA SUKABUMI,0,Bioskop,2016
3272,KOTA SUKABUMI,2,Billiard,2016
3272,KOTA SUKABUMI,1,DISKOTIK,2016
3272,KOTA SUKABUMI,0,NIGHT CLUB,2016
3272,KOTA SUKABUMI,8,KARAOKE/BAR,2016
3272,KOTA SUKABUMI,0,PANTI PIJAT,2016
3272,KOTA SUKABUMI,0,Wisata Tirta,2016
3272,KOTA SUKABUMI,0,Bar,2017
3272,KOTA SUKABUMI,0,PUB,2017
3272,KOTA SUKABUMI,3,Museum,2017
3272,KOTA SUKABUMI,0,Bioskop,2017
3272,KOTA SUKABUMI,2,Billiard,2017
3272,KOTA SUKABUMI,1,DISKOTIK,2017
3272,KOTA SUKABUMI,0,NIGHT CLUB,2017
3272,KOTA SUKABUMI,8,KARAOKE/BAR,2017
3272,KOTA SUKABUMI,0,PANTI PIJAT,2017
3272,KOTA SUKABUMI,0,Wisata Tirta,2017
3272,KOTA SUKABUMI,0,Bar,2018
3272,KOTA SUKABUMI,0,PUB,2018
3272,KOTA SUKABUMI,4,Museum,2018
3272,KOTA SUKABUMI,0,Bioskop,2018
3272,KOTA SUKABUMI,0,Billiard,2018
3272,KOTA SUKABUMI,0,DISKOTIK,2018
3272,KOTA SUKABUMI,0,NIGHT CLUB,2018
3272,KOTA SUKABUMI,0,KARAOKE/BAR,2018
3272,KOTA SUKABUMI,0,PANTI PIJAT,2018
3272,KOTA SUKABUMI,0,Wisata Tirta,2018
3272,KOTA SUKABUMI,0,Bar,2019
3272,KOTA SUKABUMI,0,PUB,2019
3272,KOTA SUKABUMI,5,Museum,2019
3272,KOTA SUKABUMI,0,Bioskop,2019
3272,KOTA SUKABUMI,0,Billiard,2019
3272,KOTA SUKABUMI,0,DISKOTIK,2019
3272,KOTA SUKABUMI,0,NIGHT CLUB,2019
3272,KOTA SUKABUMI,0,KARAOKE/BAR,2019
3272,KOTA SUKABUMI,0,PANTI PIJAT,2019
3272,KOTA SUKABUMI,0,Wisata Tirta,2019
3272,KOTA SUKABUMI,8,Bar,2020
3272,KOTA SUKABUMI,0,PUB,2020
3272,KOTA SUKABUMI,5,Museum,2020
3272,KOTA SUKABUMI,1,Bioskop,2020
3272,KOTA SUKABUMI,6,Billiard,2020
3272,KOTA SUKABUMI,0,DISKOTIK,2020
3272,KOTA SUKABUMI,0,NIGHT CLUB,2020
3272,KOTA SUKABUMI,14,KARAOKE/BAR,2020
3272,KOTA SUKABUMI,0,PANTI PIJAT,2020
3272,KOTA SUKABUMI,0,Wisata Tirta,2020
3272,KOTA SUKABUMI,0,Bar,2021
3272,KOTA SUKABUMI,0,PUB,2021
3272,KOTA SUKABUMI,0,Bioskop,2021
3272,KOTA SUKABUMI,2,Billiard,2021
3272,KOTA SUKABUMI,0,DISKOTIK,2021
3272,KOTA SUKABUMI,0,NIGHT CLUB,2021
3272,KOTA SUKABUMI,7,KARAOKE/BAR,2021
3272,KOTA SUKABUMI,0,PANTI PIJAT,2021
3272,KOTA SUKABUMI,0,Wisata Tirta,2021
3273,KOTA BANDUNG,12,Bar,2014
3273,KOTA BANDUNG,19,PUB,2014
3273,KOTA BANDUNG,13,Museum,2014
3273,KOTA BANDUNG,11,Bioskop,2014
3273,KOTA BANDUNG,40,Billiard,2014
3273,KOTA BANDUNG,3,DISKOTIK,2014
3273,KOTA BANDUNG,12,NIGHT CLUB,2014
3273,KOTA BANDUNG,56,KARAOKE/BAR,2014
3273,KOTA BANDUNG,29,PANTI PIJAT,2014
3273,KOTA BANDUNG,0,Wisata Tirta,2014
3273,KOTA BANDUNG,12,Bar,2015
3273,KOTA BANDUNG,19,PUB,2015
3273,KOTA BANDUNG,5,Museum,2015
3273,KOTA BANDUNG,11,Bioskop,2015
3273,KOTA BANDUNG,40,Billiard,2015
3273,KOTA BANDUNG,3,DISKOTIK,2015
3273,KOTA BANDUNG,12,NIGHT CLUB,2015
3273,KOTA BANDUNG,56,KARAOKE/BAR,2015
3273,KOTA BANDUNG,29,PANTI PIJAT,2015
3273,KOTA BANDUNG,0,Wisata Tirta,2015
3273,KOTA BANDUNG,12,Bar,2016
3273,KOTA BANDUNG,98,PUB,2016
3273,KOTA BANDUNG,7,Museum,2016
3273,KOTA BANDUNG,11,Bioskop,2016
3273,KOTA BANDUNG,17,Billiard,2016
3273,KOTA BANDUNG,2,DISKOTIK,2016
3273,KOTA BANDUNG,6,NIGHT CLUB,2016
3273,KOTA BANDUNG,20,KARAOKE/BAR,2016
3273,KOTA BANDUNG,33,PANTI PIJAT,2016
3273,KOTA BANDUNG,0,Wisata Tirta,2016
3273,KOTA BANDUNG,12,Bar,2017
3273,KOTA BANDUNG,98,PUB,2017
3273,KOTA BANDUNG,7,Museum,2017
3273,KOTA BANDUNG,11,Bioskop,2017
3273,KOTA BANDUNG,17,Billiard,2017
3273,KOTA BANDUNG,2,DISKOTIK,2017
3273,KOTA BANDUNG,6,NIGHT CLUB,2017
3273,KOTA BANDUNG,20,KARAOKE/BAR,2017
3273,KOTA BANDUNG,33,PANTI PIJAT,2017
3273,KOTA BANDUNG,0,Wisata Tirta,2017
3273,KOTA BANDUNG,26,Bar,2018
3273,KOTA BANDUNG,43,PUB,2018
3273,KOTA BANDUNG,17,Museum,2018
3273,KOTA BANDUNG,12,Bioskop,2018
3273,KOTA BANDUNG,43,Billiard,2018
3273,KOTA BANDUNG,4,DISKOTIK,2018
3273,KOTA BANDUNG,17,NIGHT CLUB,2018
3273,KOTA BANDUNG,146,KARAOKE/BAR,2018
3273,KOTA BANDUNG,41,PANTI PIJAT,2018
3273,KOTA BANDUNG,0,Wisata Tirta,2018
3273,KOTA BANDUNG,30,Bar,2019
3273,KOTA BANDUNG,100,PUB,2019
3273,KOTA BANDUNG,17,Museum,2019
3273,KOTA BANDUNG,15,Bioskop,2019
3273,KOTA BANDUNG,20,Billiard,2019
3273,KOTA BANDUNG,4,DISKOTIK,2019
3273,KOTA BANDUNG,10,NIGHT CLUB,2019
3273,KOTA BANDUNG,28,KARAOKE/BAR,2019
3273,KOTA BANDUNG,35,PANTI PIJAT,2019
3273,KOTA BANDUNG,0,Wisata Tirta,2019
3273,KOTA BANDUNG,14,Bar,2020
3273,KOTA BANDUNG,98,PUB,2020
3273,KOTA BANDUNG,17,Museum,2020
3273,KOTA BANDUNG,15,Bioskop,2020
3273,KOTA BANDUNG,20,Billiard,2020
3273,KOTA BANDUNG,4,DISKOTIK,2020
3273,KOTA BANDUNG,10,NIGHT CLUB,2020
3273,KOTA BANDUNG,25,KARAOKE/BAR,2020
3273,KOTA BANDUNG,35,PANTI PIJAT,2020
3273,KOTA BANDUNG,0,Wisata Tirta,2020
3273,KOTA BANDUNG,13,Bar,2021
3273,KOTA BANDUNG,28,PUB,2021
3273,KOTA BANDUNG,9,Bioskop,2021
3273,KOTA BANDUNG,26,Billiard,2021
3273,KOTA BANDUNG,2,DISKOTIK,2021
3273,KOTA BANDUNG,6,NIGHT CLUB,2021
3273,KOTA BANDUNG,143,KARAOKE/BAR,2021
3273,KOTA BANDUNG,33,PANTI PIJAT,2021
3273,KOTA BANDUNG,1,Wisata Tirta,2021
3274,KOTA CIREBON,0,Bar,2014
3274,KOTA CIREBON,0,PUB,2014
3274,KOTA CIREBON,3,Museum,2014
3274,KOTA CIREBON,2,Bioskop,2014
3274,KOTA CIREBON,4,Billiard,2014
3274,KOTA CIREBON,0,DISKOTIK,2014
3274,KOTA CIREBON,1,NIGHT CLUB,2014
3274,KOTA CIREBON,2,KARAOKE/BAR,2014
3274,KOTA CIREBON,0,PANTI PIJAT,2014
3274,KOTA CIREBON,0,Wisata Tirta,2014
3274,KOTA CIREBON,0,Bar,2015
3274,KOTA CIREBON,0,PUB,2015
3274,KOTA CIREBON,0,Museum,2015
3274,KOTA CIREBON,2,Bioskop,2015
3274,KOTA CIREBON,4,Billiard,2015
3274,KOTA CIREBON,0,DISKOTIK,2015
3274,KOTA CIREBON,1,NIGHT CLUB,2015
3274,KOTA CIREBON,2,KARAOKE/BAR,2015
3274,KOTA CIREBON,0,PANTI PIJAT,2015
3274,KOTA CIREBON,0,Wisata Tirta,2015
3274,KOTA CIREBON,0,Bar,2016
3274,KOTA CIREBON,0,PUB,2016
3274,KOTA CIREBON,4,Museum,2016
3274,KOTA CIREBON,3,Bioskop,2016
3274,KOTA CIREBON,2,Billiard,2016
3274,KOTA CIREBON,0,DISKOTIK,2016
3274,KOTA CIREBON,0,NIGHT CLUB,2016
3274,KOTA CIREBON,9,KARAOKE/BAR,2016
3274,KOTA CIREBON,5,PANTI PIJAT,2016
3274,KOTA CIREBON,2,Wisata Tirta,2016
3274,KOTA CIREBON,0,Bar,2017
3274,KOTA CIREBON,3,PUB,2017
3274,KOTA CIREBON,4,Museum,2017
3274,KOTA CIREBON,3,Bioskop,2017
3274,KOTA CIREBON,2,Billiard,2017
3274,KOTA CIREBON,0,DISKOTIK,2017
3274,KOTA CIREBON,0,NIGHT CLUB,2017
3274,KOTA CIREBON,13,KARAOKE/BAR,2017
3274,KOTA CIREBON,9,PANTI PIJAT,2017
3274,KOTA CIREBON,2,Wisata Tirta,2017
3274,KOTA CIREBON,0,Bar,2018
3274,KOTA CIREBON,0,PUB,2018
3274,KOTA CIREBON,4,Museum,2018
3274,KOTA CIREBON,3,Bioskop,2018
3274,KOTA CIREBON,3,Billiard,2018
3274,KOTA CIREBON,0,DISKOTIK,2018
3274,KOTA CIREBON,0,NIGHT CLUB,2018
3274,KOTA CIREBON,12,KARAOKE/BAR,2018
3274,KOTA CIREBON,1,PANTI PIJAT,2018
3274,KOTA CIREBON,4,Wisata Tirta,2018
3274,KOTA CIREBON,0,Bar,2019
3274,KOTA CIREBON,0,PUB,2019
3274,KOTA CIREBON,4,Museum,2019
3274,KOTA CIREBON,3,Bioskop,2019
3274,KOTA CIREBON,2,Billiard,2019
3274,KOTA CIREBON,0,DISKOTIK,2019
3274,KOTA CIREBON,0,NIGHT CLUB,2019
3274,KOTA CIREBON,12,KARAOKE/BAR,2019
3274,KOTA CIREBON,1,PANTI PIJAT,2019
3274,KOTA CIREBON,1,Wisata Tirta,2019
3274,KOTA CIREBON,0,Bar,2020
3274,KOTA CIREBON,0,PUB,2020
3274,KOTA CIREBON,4,Museum,2020
3274,KOTA CIREBON,4,Bioskop,2020
3274,KOTA CIREBON,3,Billiard,2020
3274,KOTA CIREBON,0,DISKOTIK,2020
3274,KOTA CIREBON,0,NIGHT CLUB,2020
3274,KOTA CIREBON,8,KARAOKE/BAR,2020
3274,KOTA CIREBON,7,PANTI PIJAT,2020
3274,KOTA CIREBON,1,Wisata Tirta,2020
3274,KOTA CIREBON,0,Bar,2021
3274,KOTA CIREBON,0,PUB,2021
3274,KOTA CIREBON,4,Bioskop,2021
3274,KOTA CIREBON,3,Billiard,2021
3274,KOTA CIREBON,0,DISKOTIK,2021
3274,KOTA CIREBON,0,NIGHT CLUB,2021
3274,KOTA CIREBON,8,KARAOKE/BAR,2021
3274,KOTA CIREBON,7,PANTI PIJAT,2021
3274,KOTA CIREBON,3,Wisata Tirta,2021
3275,KOTA BEKASI,2,Bar,2014
3275,KOTA BEKASI,0,PUB,2014
3275,KOTA BEKASI,0,Museum,2014
3275,KOTA BEKASI,2,Bioskop,2014
3275,KOTA BEKASI,15,Billiard,2014
3275,KOTA BEKASI,1,DISKOTIK,2014
3275,KOTA BEKASI,0,NIGHT CLUB,2014
3275,KOTA BEKASI,3,KARAOKE/BAR,2014
3275,KOTA BEKASI,0,PANTI PIJAT,2014
3275,KOTA BEKASI,0,Wisata Tirta,2014
3275,KOTA BEKASI,2,Bar,2015
3275,KOTA BEKASI,0,PUB,2015
3275,KOTA BEKASI,13,Museum,2015
3275,KOTA BEKASI,2,Bioskop,2015
3275,KOTA BEKASI,15,Billiard,2015
3275,KOTA BEKASI,1,DISKOTIK,2015
3275,KOTA BEKASI,0,NIGHT CLUB,2015
3275,KOTA BEKASI,3,KARAOKE/BAR,2015
3275,KOTA BEKASI,0,PANTI PIJAT,2015
3275,KOTA BEKASI,0,Wisata Tirta,2015
3275,KOTA BEKASI,2,Bar,2016
3275,KOTA BEKASI,0,PUB,2016
3275,KOTA BEKASI,3,Museum,2016
3275,KOTA BEKASI,2,Bioskop,2016
3275,KOTA BEKASI,15,Billiard,2016
3275,KOTA BEKASI,1,DISKOTIK,2016
3275,KOTA BEKASI,0,NIGHT CLUB,2016
3275,KOTA BEKASI,3,KARAOKE/BAR,2016
3275,KOTA BEKASI,0,PANTI PIJAT,2016
3275,KOTA BEKASI,0,Wisata Tirta,2016
3275,KOTA BEKASI,2,Bar,2017
3275,KOTA BEKASI,0,PUB,2017
3275,KOTA BEKASI,3,Museum,2017
3275,KOTA BEKASI,2,Bioskop,2017
3275,KOTA BEKASI,15,Billiard,2017
3275,KOTA BEKASI,1,DISKOTIK,2017
3275,KOTA BEKASI,0,NIGHT CLUB,2017
3275,KOTA BEKASI,3,KARAOKE/BAR,2017
3275,KOTA BEKASI,0,PANTI PIJAT,2017
3275,KOTA BEKASI,0,Wisata Tirta,2017
3275,KOTA BEKASI,5,Bar,2018
3275,KOTA BEKASI,7,PUB,2018
3275,KOTA BEKASI,0,Museum,2018
3275,KOTA BEKASI,13,Bioskop,2018
3275,KOTA BEKASI,4,Billiard,2018
3275,KOTA BEKASI,1,DISKOTIK,2018
3275,KOTA BEKASI,0,NIGHT CLUB,2018
3275,KOTA BEKASI,33,KARAOKE/BAR,2018
3275,KOTA BEKASI,10,PANTI PIJAT,2018
3275,KOTA BEKASI,0,Wisata Tirta,2018
3275,KOTA BEKASI,28,Bar,2019
3275,KOTA BEKASI,7,PUB,2019
3275,KOTA BEKASI,0,Museum,2019
3275,KOTA BEKASI,19,Bioskop,2019
3275,KOTA BEKASI,0,Billiard,2019
3275,KOTA BEKASI,1,DISKOTIK,2019
3275,KOTA BEKASI,0,NIGHT CLUB,2019
3275,KOTA BEKASI,33,KARAOKE/BAR,2019
3275,KOTA BEKASI,10,PANTI PIJAT,2019
3275,KOTA BEKASI,0,Wisata Tirta,2019
3275,KOTA BEKASI,28,Bar,2020
3275,KOTA BEKASI,2,PUB,2020
3275,KOTA BEKASI,1,Museum,2020
3275,KOTA BEKASI,17,Bioskop,2020
3275,KOTA BEKASI,15,Billiard,2020
3275,KOTA BEKASI,0,DISKOTIK,2020
3275,KOTA BEKASI,0,NIGHT CLUB,2020
3275,KOTA BEKASI,60,KARAOKE/BAR,2020
3275,KOTA BEKASI,98,PANTI PIJAT,2020
3275,KOTA BEKASI,0,Wisata Tirta,2020
3275,KOTA BEKASI,31,Bar,2021
3275,KOTA BEKASI,2,PUB,2021
3275,KOTA BEKASI,17,Bioskop,2021
3275,KOTA BEKASI,4,Billiard,2021
3275,KOTA BEKASI,0,DISKOTIK,2021
3275,KOTA BEKASI,2,NIGHT CLUB,2021
3275,KOTA BEKASI,52,KARAOKE/BAR,2021
3275,KOTA BEKASI,24,PANTI PIJAT,2021
3275,KOTA BEKASI,28,Wisata Tirta,2021
3276,KOTA DEPOK,0,Bar,2014
3276,KOTA DEPOK,0,PUB,2014
3276,KOTA DEPOK,0,Museum,2014
3276,KOTA DEPOK,4,Bioskop,2014
3276,KOTA DEPOK,12,Billiard,2014
3276,KOTA DEPOK,0,DISKOTIK,2014
3276,KOTA DEPOK,0,NIGHT CLUB,2014
3276,KOTA DEPOK,0,KARAOKE/BAR,2014
3276,KOTA DEPOK,0,PANTI PIJAT,2014
3276,KOTA DEPOK,0,Wisata Tirta,2014
3276,KOTA DEPOK,0,Bar,2015
3276,KOTA DEPOK,0,PUB,2015
3276,KOTA DEPOK,0,Museum,2015
3276,KOTA DEPOK,4,Bioskop,2015
3276,KOTA DEPOK,12,Billiard,2015
3276,KOTA DEPOK,0,DISKOTIK,2015
3276,KOTA DEPOK,0,NIGHT CLUB,2015
3276,KOTA DEPOK,0,KARAOKE/BAR,2015
3276,KOTA DEPOK,0,PANTI PIJAT,2015
3276,KOTA DEPOK,0,Wisata Tirta,2015
3276,KOTA DEPOK,0,Bar,2016
3276,KOTA DEPOK,0,PUB,2016
3276,KOTA DEPOK,0,Museum,2016
3276,KOTA DEPOK,4,Bioskop,2016
3276,KOTA DEPOK,1,Billiard,2016
3276,KOTA DEPOK,0,DISKOTIK,2016
3276,KOTA DEPOK,0,NIGHT CLUB,2016
3276,KOTA DEPOK,4,KARAOKE/BAR,2016
3276,KOTA DEPOK,0,PANTI PIJAT,2016
3276,KOTA DEPOK,6,Wisata Tirta,2016
3276,KOTA DEPOK,0,Bar,2017
3276,KOTA DEPOK,0,PUB,2017
3276,KOTA DEPOK,0,Museum,2017
3276,KOTA DEPOK,4,Bioskop,2017
3276,KOTA DEPOK,1,Billiard,2017
3276,KOTA DEPOK,0,DISKOTIK,2017
3276,KOTA DEPOK,0,NIGHT CLUB,2017
3276,KOTA DEPOK,4,KARAOKE/BAR,2017
3276,KOTA DEPOK,0,PANTI PIJAT,2017
3276,KOTA DEPOK,6,Wisata Tirta,2017
3276,KOTA DEPOK,0,Bar,2018
3276,KOTA DEPOK,0,PUB,2018
3276,KOTA DEPOK,0,Museum,2018
3276,KOTA DEPOK,0,Bioskop,2018
3276,KOTA DEPOK,0,Billiard,2018
3276,KOTA DEPOK,0,DISKOTIK,2018
3276,KOTA DEPOK,0,NIGHT CLUB,2018
3276,KOTA DEPOK,0,KARAOKE/BAR,2018
3276,KOTA DEPOK,0,PANTI PIJAT,2018
3276,KOTA DEPOK,0,Wisata Tirta,2018
3276,KOTA DEPOK,0,Bar,2019
3276,KOTA DEPOK,0,PUB,2019
3276,KOTA DEPOK,0,Museum,2019
3276,KOTA DEPOK,0,Bioskop,2019
3276,KOTA DEPOK,0,Billiard,2019
3276,KOTA DEPOK,0,DISKOTIK,2019
3276,KOTA DEPOK,0,NIGHT CLUB,2019
3276,KOTA DEPOK,0,KARAOKE/BAR,2019
3276,KOTA DEPOK,0,PANTI PIJAT,2019
3276,KOTA DEPOK,0,Wisata Tirta,2019
3276,KOTA DEPOK,0,Bar,2020
3276,KOTA DEPOK,0,PUB,2020
3276,KOTA DEPOK,0,Museum,2020
3276,KOTA DEPOK,9,Bioskop,2020
3276,KOTA DEPOK,0,Billiard,2020
3276,KOTA DEPOK,0,DISKOTIK,2020
3276,KOTA DEPOK,0,NIGHT CLUB,2020
3276,KOTA DEPOK,21,KARAOKE/BAR,2020
3276,KOTA DEPOK,97,PANTI PIJAT,2020
3276,KOTA DEPOK,39,Wisata Tirta,2020
3276,KOTA DEPOK,0,Bar,2021
3276,KOTA DEPOK,0,PUB,2021
3276,KOTA DEPOK,7,Bioskop,2021
3276,KOTA DEPOK,4,Billiard,2021
3276,KOTA DEPOK,0,DISKOTIK,2021
3276,KOTA DEPOK,0,NIGHT CLUB,2021
3276,KOTA DEPOK,21,KARAOKE/BAR,2021
3276,KOTA DEPOK,97,PANTI PIJAT,2021
3276,KOTA DEPOK,48,Wisata Tirta,2021
3277,KOTA CIMAHI,0,Bar,2014
3277,KOTA CIMAHI,0,PUB,2014
3277,KOTA CIMAHI,0,Museum,2014
3277,KOTA CIMAHI,0,Bioskop,2014
3277,KOTA CIMAHI,1,Billiard,2014
3277,KOTA CIMAHI,0,DISKOTIK,2014
3277,KOTA CIMAHI,0,NIGHT CLUB,2014
3277,KOTA CIMAHI,0,KARAOKE/BAR,2014
3277,KOTA CIMAHI,0,PANTI PIJAT,2014
3277,KOTA CIMAHI,4,Wisata Tirta,2014
3277,KOTA CIMAHI,0,Bar,2015
3277,KOTA CIMAHI,0,PUB,2015
3277,KOTA CIMAHI,0,Museum,2015
3277,KOTA CIMAHI,0,Bioskop,2015
3277,KOTA CIMAHI,1,Billiard,2015
3277,KOTA CIMAHI,0,DISKOTIK,2015
3277,KOTA CIMAHI,0,NIGHT CLUB,2015
3277,KOTA CIMAHI,0,KARAOKE/BAR,2015
3277,KOTA CIMAHI,0,PANTI PIJAT,2015
3277,KOTA CIMAHI,4,Wisata Tirta,2015
3277,KOTA CIMAHI,0,Bar,2016
3277,KOTA CIMAHI,0,PUB,2016
3277,KOTA CIMAHI,0,Museum,2016
3277,KOTA CIMAHI,0,Bioskop,2016
3277,KOTA CIMAHI,1,Billiard,2016
3277,KOTA CIMAHI,0,DISKOTIK,2016
3277,KOTA CIMAHI,0,NIGHT CLUB,2016
3277,KOTA CIMAHI,0,KARAOKE/BAR,2016
3277,KOTA CIMAHI,0,PANTI PIJAT,2016
3277,KOTA CIMAHI,4,Wisata Tirta,2016
3277,KOTA CIMAHI,0,Bar,2017
3277,KOTA CIMAHI,0,PUB,2017
3277,KOTA CIMAHI,0,Museum,2017
3277,KOTA CIMAHI,0,Bioskop,2017
3277,KOTA CIMAHI,1,Billiard,2017
3277,KOTA CIMAHI,0,DISKOTIK,2017
3277,KOTA CIMAHI,0,NIGHT CLUB,2017
3277,KOTA CIMAHI,0,KARAOKE/BAR,2017
3277,KOTA CIMAHI,0,PANTI PIJAT,2017
3277,KOTA CIMAHI,4,Wisata Tirta,2017
3277,KOTA CIMAHI,0,Bar,2018
3277,KOTA CIMAHI,0,PUB,2018
3277,KOTA CIMAHI,0,Museum,2018
3277,KOTA CIMAHI,0,Bioskop,2018
3277,KOTA CIMAHI,0,Billiard,2018
3277,KOTA CIMAHI,0,DISKOTIK,2018
3277,KOTA CIMAHI,0,NIGHT CLUB,2018
3277,KOTA CIMAHI,0,KARAOKE/BAR,2018
